編號,屬性,機構名稱,負責人,區域別,地址,電話,收容對象,核定收容人數,立案日期,Latitude,Longitude
16,私立,臺中市私立長生老人養護中心,張良卿,北屯區,406臺中市北屯區仁美里崇德路三段942號,04-24226226,養護,49(含插2管20床),87.07,24.2034251,120.6868352
17,私立,台中市私立大德老人養護中心,吳錦煽,北屯區,406臺中市北屯區忠平里陳平一街36巷30號、32號,04-22930666 04-22989030,養護,36(含插2管10床),91.03,24.184269,120.6687295
18,私立,臺中市私立欣德老人長期照顧中心(養護型),吳錦煽,北屯區,406臺中市北屯區平德里青島路三段13號,04-22316611,長照,14,97.02,24.168854,120.679426
18,私立,臺中市私立欣德老人長期照顧中心(養護型),吳錦煽,北屯區,406臺中市北屯區平德里青島路三段13號,04-22316611,養護,29(含插2管14床),97.02,24.168854,120.679426
19,私立,台中市私立永春老人長期照顧中心(養護型),古錦瑜,北屯區,406臺中市北屯區和平里東山路一段308號2樓,04-24368956,養護,46(含插2管20床),99.07,24.1758344,120.7211634
20,私立,台中市私立永安老人長期照顧中心(養護型),賴玉娟,北屯區,406臺中市北屯區北平路四段199號,04-22389266,養護,47(含插2管23床),102.1,24.1698195,120.6966559
21,私立,台中市私立嘉民老人長期照顧中心(養護型),張美紅,北屯區,406臺中市北屯區環中東路二段255號3樓,04-24370892,養護,48(含插2管24床),103.01,24.177055,120.7211977
22,私立,台中市私立福欣老人長期照顧中心(養護型),吳伊娟,北屯區,406臺中市北屯區東山路一段308號5樓,04-24376502,養護,46床(含插2管23床),103.8,24.1758344,120.7211634
23,財團法人,財團法人臺中市私立長生老人長期照護中心,李從華,北區,404臺中市北區錦祥里北屯路26號9、10、12樓(不含12樓之9及12樓之10),04-22302033,長照,91,88.11,24.1616147,120.6926564
24,財團法人,財團法人台中市順天宮輔順將軍廟附設私立輔順仁愛之家,陳英郎,北區,404臺中市北區賴村里德化街362號,04-22030602(李主任*100),安養,128,82.1,24.1617538,120.6801987
24,財團法人,財團法人台中市順天宮輔順將軍廟附設私立輔順仁愛之家,陳英郎,北區,404臺中市北區賴村里德化街362號,04-22030602(李主任*100),養護,42(含插2管20床),82.1,24.1617538,120.6801987
25,私立,台中市私立永和老人養護中心,陳其宏,北區,404臺中市北區淡溝里西屯路一段250巷1號,04-22030609,養護,49(含插2管24床),90.07,24.1561089,120.668949
26,私立,台中市私立信望愛老人養護中心,王興源,北區,404臺中市北區育德里美德街211號2樓~6樓,04-22031097 04-22057036,養護,49(含插2管24床),91.03,24.1581079,120.6790422
27,私立,台中市私立慈恩老人養護中心,黃麗美,北區,404臺中市北區賴村里健行路518巷15弄2號,04-22039778,養護,48(含插2管10床),91.06,24.1611297,120.6791177
28,財團法人,財團法人臺中市私立廣達社會福利慈善事業基金會附設臺中市私立廣達老人長期照顧中心(養護型),陳瑞祥,外埔區,438臺中市外埔區月眉西路398巷100號,04-26836161,養護,200(含插2管75床),94.12,24.3376154,120.67262
29,私立,臺中市私立常春老人養護中心,蔡瑞玉,外埔區,438臺中市外埔區三坎里三坎路72-3號,04-26839990,養護　,45(含插2管15床),91.1,24.3192317,120.6382919
30,私立,臺中市私立安宜田園老人長期照顧中心(養護型),施品華,外埔區,438臺中市外埔區鐵山里長生路425號,04-26838781,養護,48(含插2管17床),98.03,24.3469914,120.6544346
31,私立,臺中市私立桃太郎老人養護中心,張邁轟,后里區,421臺中市后里區墩南里南村路333巷42-36號3、4樓,04-25561811,養護,46(含插2管23床),88.06,24.2928202,120.7118647
32,私立,台中市私立杏林老人長期照顧中心(養護型),黃信堯,西屯區,407臺中市西屯區福雅里西屯路三段153-5號3樓~6樓,04-24618119,養護,49(含插2管24床),89.01.26,24.186485,120.621404
33,私立,台中市私立玫園老人養護中心,沈民慈,西屯區,407臺中市西屯區林厝里福雅路465號,04-24623902 04-24626799,養護,49(含插2管12床),92.12,24.1974664,120.6252976
34,私立,臺中市私立長青老人養護中心,賴景明,西屯區,407臺中市西屯區何南里大墩20街116號、118號1樓,04-23107959,養護,47(含插2管23床),90.12,24.158529,120.651842
35,私立,臺中市私立安健老人養護中心,童耀洲,西屯區,407臺中市西屯區何明里太原路一段25號,04-23119033,養護,49(含插2管22床),92.02,24.1591186,120.6583061
36,私立,台中市私立善心園老人長期照顧中心(養護型),陳峨梅,西屯區,407臺中市西屯區福雅路550號,04-24635886,養護,49(含插2管24床),104.08,24.199788,120.626734
37,私立,臺中市私立福祿貝老老人養護中心,林威特,西區,403臺中市西區後龍里梅川東路二段11號2~4樓,04-22026788,養護,46(含插2管23床),87.07,24.1503156,120.6718909
38,私立,台中市私立貝思特老人長期照顧中心(養護型),林威特,西區,403臺中市西區後龍里梅川東路二段11號5~6樓,04-22026788,長照,13,98.1,24.1503156,120.6718909
38,私立,台中市私立貝思特老人長期照顧中心(養護型),林威特,西區,403臺中市西區後龍里梅川東路二段11號5~6樓,04-22026788,養護,13(含插2管6床),98.1,24.1503156,120.6718909
39,私立,台中市私立大墩老人養護中心,林秀蜜,西區,403臺中市西區公正里向上路一段451號3~6樓,04-24735983 04-24716768,養護,48(含插管15床),90.02,24.1467212,120.6538528
40,私立,台中市私立長庚老人養護中心,黃金梅,西區,403臺中市西區忠誠里精誠路72號3、4樓,04-23103586,養護,40(含插2管20床),91.01,24.1567032,120.6570376
41,私立,臺中市私立皇家老人養護中心,吳  心,沙鹿區,433臺中市沙鹿區埔子里正義路97巷30號,04-26336666,養護,40(含插2管20床),92.12,24.2067175,120.5704747
42,私立,臺中市私立康祥老人長期照顧中心(養護型),張淑貞,沙鹿區,433臺中市沙鹿區三鹿里保成六街90號,04-26367669,養護,32(含插2管10床),98.03,24.2114938,120.562586
43,私立,臺中市私立惠群老人長期照顧中心(養護型),劉桂芳,東區,401臺中市東區干城里自由路三段276號5樓,04-22130557,養護,47(含插2管23床),105.06.03,24.1426698,120.6937633
44,私立,台中市私立德康老人長期照顧中心(養護型),林桂連,東區,401臺中市東區東勢里玉皇街63號3~5樓,04-22154179,養護,49(含插2管24床),104.08,24.1473999,120.693661
45,私立,臺中市私立敬馨老人長期照顧中心(養護型),吳祐萱,東區,401臺中市東區自由路三段314巷2號,04-22116802,養護,49(含插2管24床),104.12,24.142357,120.69519
46,財團法人,財團法人基督教福音信義傳道會附設台中市私立信義老人養護中心,尤寶珍,東勢區,423臺中市東勢區泰昌里東崎路五段425號,04-25888225,養護,49(含插2管11床),90.04,24.2513102,120.8320833
47,私立,台中市私立至善園老人養護中心,黃信堯,南屯區,408臺中市南屯區南屯里五福街205號,04-23852299,養護,49(含插2管20床),95.05,24.1396115,120.6372872
48,私立,台中市私立葳采老人長期照顧中心(養護型),黃馨慧,南屯區,408臺中市南屯區永春南路188巷71號,04-23807788,養護,43(含插2管21床),100.11,24.1383143,120.6113579
49,財團法人,財團法人臺中市私立永耕社會福利基金會附設臺中市私立永耕老人養護中心,林喬美,南區,402臺中市南區樹義里文心南路766、768、770號,04-22611698,長照,42,92.1,24.1127004,120.6579743
49,財團法人,財團法人臺中市私立永耕社會福利基金會附設臺中市私立永耕老人養護中心,林喬美,南區,402臺中市南區樹義里文心南路766、768、770號,04-22611698,養護,111,92.1,24.1127004,120.6579743
50,私立,台中市私立祥和老人養護中心,黃芬輕,南區,402臺中市南區樹義里大慶街一段242號,04-22605999,養護,45(含插2管13床),90.01,24.113971,120.655625
51,私立,臺中市私立仁和老人養護中心,陳慧英,南區,402臺中市南區長榮里愛國街55號2樓~5樓,04-22261857,養護,40,90.01,24.1304739,120.676546
52,私立,臺中市私立享壽老人長期照顧中心(養護型),蘇俊忠,烏日區,414臺中市烏日區麻園東街76號,04-23385355,養護,49(含插2管24床),105.1,24.1048985,120.6332125
53,私立,台中市私立昇柏老人養護中心,陳惠娟,烏日區,414臺中市烏日區學田里一鄰學田路732號,04-23381438,養護,34(含插2管10床),93.11,24.1256711,120.6072654
54,私立,臺中市私立泰安老人養護中心,陳品安,烏日區,414臺中市烏日區九德里中山路一段548號8、9樓,04-23380707,養護,49,94.11,24.1069325,120.6348674
55,私立,臺中市私立松群老人養護中心,王衍三,神岡區,429臺中市神岡區圳前里神圳路82號,04-25625627,養護,48(含插2管18床),91.09,24.266202,120.6589847
56,財團法人,財團法人臺中市私立好耆老人長期照顧中心,王志財,梧棲區,435臺中市梧棲區星美路197、199號,04-26630197,長照,82,105.07,24.2541449,120.5592287
57,私立,臺中市私立育沛老人長期照顧中心(養護型),鄭杰立,梧棲區,435臺中市梧棲區草湳里21鄰自強三街96巷8號,04-26392378,養護,26(含插2管13床),102.11,24.242839,120.5301524
58,私立,臺中市私立孝親園老人養護中心,呂燦陽,潭子區,427臺中市潭子區雅豐街197巷8號,04-25345412,養護,42(含插2管21床),93.04,24.2165069,120.6932051
59,財團法人,財團法人臺中市私立普濟社會福利慈善事業基金會附設臺中市私立普濟老人長期照顧中心(養護型),吳惠群,龍井區,434臺中市龍井區東海里遠東街209巷2號,04-26522166,養護,46(含插2管23床),95.11,24.1890373,120.5974559
60,財團法人,財團法人臺中市私立公老坪社會福利慈善事業基金會附設臺中市私立田園老人養護中心,陸桂森,豐原區,420臺中市豐原區南嵩里水源路坪頂巷8-7號,04-25220123,養護,200(含插2管25床),94.05,24.2613317,120.7578337
61,私立,臺中市私立豐原長生老人養護中心,張良卿,豐原區,420臺中市豐原區南村里水源路407號,04-25151111,養護,49(含插2管20床),90.04,24.255212,120.733974
62,私立,臺中市私立健安老人養護中心,鍾彬翊,豐原區,420臺中市豐原區南田里南田街41號,04-25255777,養護,49(含插2管22床),92.02,24.2596384,120.7369133
63,私立,臺中市私立太夫老人養護中心,唐滿生,豐原區,420臺中市豐原區東湳里角潭路二段119巷22號,04-25232048,養護,20(含插2管10床),95.01,24.2715093,120.7293165
64,私立,臺中市私立豐盛老人長期照顧中心,許淑琴,豐原區,420臺中市豐原區南陽里圓環東路241號,04-25122371,長照,23,100.1,24.2437626,120.7219112
65,私立,臺中市私立愛老郎老人長期照顧中心(養護型),宋淑娟,豐原區,420臺中市豐原區東湳里2鄰三豐路884巷69號,04-25293499,長照,24,102.04,24.2755023,120.72608
65,私立,臺中市私立愛老郎老人長期照顧中心(養護型),宋淑娟,豐原區,420臺中市豐原區東湳里2鄰三豐路884巷69號,04-25293499,養護,25,102.04,24.2755023,120.72608
66,私立,臺中市私立健民老人長期照顧中心(養護型),黃至聖,霧峰區,413臺中市霧峰區萬豐里中正路129號1樓,04-23328287,養護,41(含插2管15床),104.12,24.0223964,120.696342
